Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
IDA blend,IDB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,17.5113687568393,18.1196572321347,18.7035017002555,19.4284485606095,20.0011631663369,20.6367375191722,21.3066297165425,21.9828737540395,22.6078103052098,23.3829790837192,24.1381629186063,24.8654181310334,25.6007339111983,26.3657292472796,27.1758308227829,27.9000142737374,..,..,..,..
IDA blend,IDB,Access to electricity (% of population),EG.ELC.ACCS.ZS,55.174269742903,55.5748512943916,58.0273737708054,56.6986596613591,56.9723251558634,57.3966286441299,58.4842794985077,58.8564438522579,58.2344960736662,57.1644869026351,61.6665209995657,61.1973084255111,62.2016353065493,61.4099689688293,61.4788594583173,65.3304477152803,63.7113162269789,65.8183473273485,66.8390685707299,..
IDA blend,IDB,CO2 emissions (kt),EN.ATM.CO2E.KT,344417.922010846,348680,345080,363280,373040,385540,395160,396420,377500,398410,414270,400120,415140,423580,424310,449690,474460,505410,..,..
IDA blend,IDB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,47.7753254922545,47.5647669974308,47.1576844534269,46.9770602686152,46.2382692537474,45.976954439277,45.7837176073813,45.6974108583962,43.7706574102418,43.4676632114552,43.9275536966272,43.3948651871054,42.2959578435975,34.3848109800224,..,..,..,..,..,..
IDA blend,IDB,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,350.3478696457,..,..,..,..,390.8153896248,..,..,..,..,398.9483224417,..,..,..,..,436.7783453311,..,..,..
IDA only,IDX,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,10.2912066775266,10.6424474639903,11.0068126635266,11.3712610809677,11.7813940849982,12.2229197793972,12.6624287733709,13.1244568205976,13.5424415551246,13.9931013387387,14.3857408816682,14.7437287161077,15.1066216513975,15.4972455877505,15.9165538861653,16.4004995626326,..,..,..,..
IDA only,IDX,Access to electricity (% of population),EG.ELC.ACCS.ZS,26.1532227480134,30.121256423206,31.5589043374167,31.6984200358844,30.9231029783736,35.2333389436611,35.9410379814454,37.1960418686599,37.7124338360883,38.1055717751325,38.753861507941,42.1361650213818,42.7275013899275,43.6588855450456,46.0247796518871,49.9871389073905,53.4753627292128,55.1310618993512,56.0770462878388,..
IDA only,IDX,CO2 emissions (kt),EN.ATM.CO2E.KT,177018.474570804,185210.929716971,195871.361975921,206040.246926101,225446.125053584,239578.110180722,256075.666731316,268149.29750298,276843.540526849,293392.299922107,304298.505835442,311456.663519405,312058.04927499,328591.061064114,341495.372361914,363012.750837155,393010.68776403,407199.314404265,..,..
IDA only,IDX,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,30.1502959085534,30.5204067726961,30.9460256056249,31.2701881057098,32.3917466500398,33.1157230482052,34.1625157429197,34.6049334794576,33.920988013378,34.1707015831903,28.0059718707781,28.8790538535705,32.435526698801,32.5658382195392,..,..,..,..,..,..
IDA only,IDX,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,746.9076030676,..,..,..,..,742.8236776929,..,..,..,..,875.8075732139,..,..,..,..,879.6354903226,..,..,..
IDA total,IDA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,12.7057481238633,13.1410334791549,13.5765148014227,14.0593851061621,14.5226313959922,15.02865254862,15.5457267368446,16.0808458068109,16.5702048601488,17.1335685175871,17.6522076483818,18.1373742308589,18.6288313239048,19.1486343200502,19.7021253903491,20.2688875996398,..,..,..,..
IDA total,IDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,36.8506442228655,38.8635598799339,40.6477055165873,40.2412242333633,39.6854026298473,42.6811316209619,44.0143212421565,44.4639593791191,44.5575947066,44.4715817492697,46.4183657778004,48.5189858948675,49.2556002214431,49.6153221096908,51.214635519466,55.1426886479691,56.9158476618402,58.7236327735769,59.69449796025,..
IDA total,IDA,CO2 emissions (kt),EN.ATM.CO2E.KT,524206.524535527,536634.773826405,543536.01416662,572042.899742284,601137.556154559,627789.923400913,653864.653790597,667089.497614359,656519.756535291,694086.420178727,720951.601003854,713695.671365683,729482.982087283,754423.089864005,767965.184070425,814983.254246412,869798.90069809,915178.569633271,..,..
IDA total,IDA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,39.9338082881925,39.928837121105,39.8899548965562,39.8824151706003,39.8831671775166,40.0365165332313,40.3939160577074,40.5365737192789,39.0947722537738,39.0610407974071,36.7610610690494,36.8091286858653,37.5951163188175,33.4504718384594,..,..,..,..,..,..
IDA total,IDA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,1097.2554727133,..,..,..,..,1133.6390673177,..,..,..,..,1274.7558956556,..,..,..,..,1316.4138356537,..,..,..
Late-demographic dividend,LTE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,57.9551897663438,58.7428058123706,59.6602202525544,60.3401766730605,61.1900452826344,62.1502014350544,62.9131693773533,63.8092585632543,64.5839985339914,65.4157403821479,66.1791903442435,66.9388820868874,67.7272898174926,68.3472931931285,69.0500286833922,69.7208053569966,..,..,..,..
Late-demographic dividend,LTE,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.2034581228688,96.5992808075297,96.8502794649033,97.1057792133967,97.5736732986372,98.2423816334863,97.9381364751377,98.2432969311679,97.8895860512105,98.4656323335385,98.6595793910328,98.758203358572,98.9298565739664,98.940869671665,98.8258642476464,99.1682859242384,99.2856397621084,99.2993074573724,99.370136272752,..
Late-demographic dividend,LTE,CO2 emissions (kt),EN.ATM.CO2E.KT,6992823.16415394,7319437.1546522,8023392.2923534,8860360.15926137,9638159.77388909,10397376.5566956,11030436.5421575,11394485.5616523,11682751.8797806,12689095.7999736,13652799.9915837,13992356.8476601,14433608.5500354,14360887.3690962,14305417.4529332,14285376.5790834,14543128.4008475,14912796.9216529,..,..
Late-demographic dividend,LTE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,82.5342710914742,82.5773777434925,83.5966844726521,84.2210632027208,84.7546621894899,85.3236379627428,85.6788213963573,85.5868681332586,85.2979926374851,85.6600119367429,86.4875007442724,86.0469579374628,86.0862493503983,86.1823330931741,78.9936888065695,..,..,..,..,..
Late-demographic dividend,LTE,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,4783.646303287,..,..,..,..,5771.7950662511,..,..,..,..,6313.3136252737,..,..,..,..,7035.0502567843,..,..,..
Latin America & Caribbean,LCN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,79.0262452472268,79.9032856150269,80.7405224953331,81.50225932775,82.2481425406382,82.882873447951,83.453972801375,84.056984650363,84.5911907436318,85.0458464165284,85.5029147126773,85.9453787695497,86.3406907436128,86.7413606714637,86.6877902264602,87.0089037048176,..,..,..,..
Latin America & Caribbean,LCN,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.350870189926,92.6457279972781,92.7654797074601,93.2490069127238,93.5787809761048,94.289072800212,94.5613825650682,95.2524960344717,95.4363087249163,96.1171537898557,96.1868289271632,96.5589310291208,96.8553193189053,97.0299733417093,97.2934122800466,97.4923332397463,97.7294384167325,97.7945745799617,98.4242947003898,..
Latin America & Caribbean,LCN,CO2 emissions (kt),EN.ATM.CO2E.KT,1276987.19553787,1283696.25000286,1298313.8565493,1354314.13086386,1409297.88177464,1445292.97550269,1505460.99577278,1563575.63876721,1531575.48201604,1613466.60742502,1675332.22177943,1734371.90107131,1778631.33007214,1790321.34921568,1782849.90219785,1747810.34046936,1713340.03184698,1689187.43577303,..,..
Latin America & Caribbean,LCN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,74.7830221925727,74.3038989227567,73.6815121343391,73.6448445858187,73.5892473451061,73.6401224875372,72.949274437864,73.3461101417423,73.1863336961649,73.4914209645747,73.6405007648364,74.2823033407245,74.271598925619,73.3463371773059,87.8803884963167,..,..,..,..,..
Latin America & Caribbean,LCN,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,362.0540116649,..,..,..,..,440.0869040139,..,..,..,..,447.745249641,..,..,..
Latin America & Caribbean (excluding high income),LAC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,77.6783185724286,78.606358799188,79.4950763068287,80.3022286105918,81.0946486888271,81.7685343577456,82.373346069414,83.0170132646837,83.588477679936,84.072280550064,84.5577790804475,85.0297783165966,85.4527858403514,85.8861175703256,85.9079212636549,86.2489596573918,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.6800377997909,92.0018544018033,92.2993131148834,92.6892594696612,93.0562453712596,93.7646415259336,94.1203046616622,94.8773524171948,95.041828292624,95.7816858778708,95.8742564861485,96.2489590297291,96.5869956493468,96.7265170845667,97.0277323617759,97.2722327482382,97.5551126329094,97.5846374509754,98.2727196289258,..
Latin America & Caribbean (excluding high income),LAC,CO2 emissions (kt),EN.ATM.CO2E.KT,1046680,1043740,1065120,1109240,1143950,1182150,1231290,1272910,1236790,1312820,1365790,1406200,1443720,1463440,1465780,1442170,1421350,1408370,..,..
Latin America & Caribbean (excluding high income),LAC,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,72.9345172843111,72.1099876496589,71.5492305840884,71.6593205415485,71.7256864156164,71.5551112761699,70.8812407591903,71.0712985441244,70.94656819705,70.8076458851683,71.3669617776404,72.3209483898993,72.6402209348612,72.8104319541867,90.4262079109407,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,162.5369582193,..,..,..,..,197.1354032035,..,..,..,..,225.2191460069,..,..,..,..,234.7797019488,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,79.2133149816427,80.0874585311451,80.921138942094,81.6787018921392,82.4219220675167,83.0518767154437,83.6158135434667,84.2143092163505,84.7473409845377,85.1951259399659,85.6516868410454,86.0872222646319,86.480789722736,86.8798643633683,86.8164422312466,87.1351575289746,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.1941515797255,92.5153016991412,92.6175035241542,93.1140063155912,93.4522253754705,94.1823879124987,94.4614441135824,95.1711645997273,95.3583135979382,96.0572676402146,96.1251156520411,96.5047359382403,96.8051092923434,96.9804682921278,97.246611994508,97.4462847118861,97.6849906616847,97.7473978033823,98.3884466100942,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,CO2 emissions (kt),EN.ATM.CO2E.KT,1225590,1233220,1248350,1303810,1357090,1392010,1450240,1507960,1468940,1553310,1615470,1671480,1717780,1730430,1722720,1687450,1656490,1633250,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,74.890067275236,74.3363719820571,73.6516038546327,73.7327076753149,73.5900898923324,73.5948620949384,72.8914469648498,73.1461488489742,72.9647489677954,73.2267414577359,73.4329971436081,74.0880154906116,74.0875346191666,73.1612716312379,87.8803884963167,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,194.7457694296,..,..,..,..,235.1135559526,..,..,..,..,308.2852147306,..,..,..,..,316.7701929444,..,..,..
Least developed countries: UN classification,LDC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,7.66124732672244,7.98606275255705,8.33154992311893,8.6662826172443,9.04270115711728,9.4324313258883,9.80691600096528,10.2110925867285,10.6103233365689,11.0780049816496,11.53132756565,11.9685568439315,12.4392998993502,12.9241638575921,13.41958950619,13.968547730032,..,..,..,..
Least developed countries: UN classification,LDC,Access to electricity (% of population),EG.ELC.ACCS.ZS,22.041323131047,25.2447453163999,26.6419746340641,26.770703814742,26.2605131761308,30.3344464872985,31.0079035898164,32.6638876387342,33.1947977633434,33.4842290719621,34.3389831161216,38.3654171747186,38.5448060556282,39.1942595129688,42.1949026786395,46.282675862739,50.1303823010805,51.9316426194265,52.778280639013,..
Least developed countries: UN classification,LDC,CO2 emissions (kt),EN.ATM.CO2E.KT,115558.462220333,120833.802260003,135386.333065765,143104.97099838,150762.592030343,160932.075472525,173857.488927538,184545.616025271,201213.399387007,217047.285106483,229443.885422503,239989.639752045,258124.571461542,277684.823890682,288955.977099205,310386.331181776,331230.383124353,338640.029134978,..,..
Least developed countries: UN classification,LDC,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,20.9626429888492,21.0609452562964,22.1235323273793,22.9119408540592,23.0338879385574,24.2650493907803,25.0464749166171,25.6370905417646,25.9853424981138,26.4954480897601,26.2694782390696,27.1255691086441,27.9309652866011,28.2241048905173,..,..,..,..,..,..
Least developed countries: UN classification,LDC,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,432.7179795711,..,..,..,..,485.9527936755,..,..,..,..,623.6254593668,..,..,..,..,628.9541647958,..,..,..
Low & middle income,LMY,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,39.7535815854626,40.553125758386,41.3318578928725,42.1741026485996,42.9683027718585,43.915324562128,44.7366235509572,45.6074728275244,46.3398002936005,47.2830434495025,48.032512319058,48.8193550311829,49.59596359689,50.2509863700392,50.8954825721841,51.554637023448,..,..,..,..
Low & middle income,LMY,Access to electricity (% of population),EG.ELC.ACCS.ZS,73.3132269138635,74.8587272439391,75.6500985884222,75.8561364463684,75.9075161903356,77.2678195794001,78.3934022903874,78.5871996705924,79.223578469024,79.9316537643652,78.5352208356121,81.7043140472815,82.0618074986096,82.6973794781581,83.9439611498318,85.3392748954453,86.4179589974589,87.403639917318,88.2104305426259,..
Low & middle income,LMY,CO2 emissions (kt),EN.ATM.CO2E.KT,10443490.9526622,10866408.5191528,11732310.8321217,12740999.5441468,13668094.5974001,14624393.2788482,15529161.4414979,16041642.7650631,16450672.5165904,17682588.3763145,18883932.3989046,19446572.3638731,19948742.9084961,20175506.6731331,20092679.3732224,20201900.8658996,20687299.6833284,21334207.7303944,..,..
Low & middle income,LMY,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,75.9660131797265,76.2535662002043,77.1586722232409,77.9680362015089,78.5806590143269,79.1247312881316,79.5372897822708,79.7459308284659,79.756263991849,80.3136615263559,80.7351515990734,80.6661752154668,80.4517362725164,80.727589564184,88.9604814478969,..,..,..,..,..
Low & middle income,LMY,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,3336.8485821586,..,..,..,..,3593.4455347067,..,..,..,..,3836.3205936824,..,..,..,..,3995.7050441369,..,..,..
Low income,LIC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,9.57213276746942,9.80204377646415,10.0098608649749,10.2596619020849,10.5530020574171,10.8903884122499,11.216263062503,11.5748563687411,11.8625781801967,12.1427919665348,12.3414821712053,12.4794119110219,12.6157266871892,12.7734562822618,12.9464501146142,13.196768988878,..,..,..,..
Low income,LIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,16.9449670137285,20.7838211618486,22.200416458413,22.4133517698192,19.4008377137162,24.0079161373831,24.5092091593087,26.1136091217458,25.8028678830275,26.850119723592,26.0508731926821,30.1608146415963,31.1313235788797,31.5804860024847,31.47513044654,36.807289331671,38.3673867873703,39.8393444389588,40.9233418068988,..
Low income,LIC,CO2 emissions (kt),EN.ATM.CO2E.KT,163435.556722254,162960.513400554,170261.722714508,176943.310304505,195294.440362349,204351.244560847,199022.497734821,214843.505753176,200406.31958499,200912.343992888,185401.146836511,175662.758741662,156787.615063905,163116.881907559,147652.168422256,156142.398541008,152609.069963241,149413.711945085,..,..
Low income,LIC,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,38.5817939265597,38.1091681124115,38.1939164851362,38.5560822186689,40.4514943860905,41.0079730734609,39.8885259542309,40.8530753263155,37.0421532672546,35.9159715494183,21.3452955198817,20.7026734238222,27.1011419345497,23.0152275036016,..,..,..,..,..,..
Low income,LIC,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,523.7140041717,..,..,..,..,525.505353111,..,..,..,..,652.4051976754,..,..,..,..,657.0358201876,..,..,..
Lower middle income,LMC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,26.5977818918453,27.6982104351363,28.6478659403685,29.9503822671684,31.0214648688557,32.3291237669951,33.5559542606695,34.775241856178,35.8307372212353,37.2619961459958,38.3621735174748,39.5538478745167,40.6882119900337,41.7165850853631,42.6481047570734,43.6354997096761,..,..,..,..
Lower middle income,LMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,61.0855542675144,64.3371459898018,65.7571236888798,66.2479439376186,67.4053983812755,69.1003402644137,69.9246135783144,71.7573987687492,73.5044049031852,74.0620048658434,71.5905683296966,77.2160442079541,77.8918653844972,79.2316508155611,82.0878937250982,83.7932566221398,85.7349396681995,87.588194291194,89.0355255220612,..
Lower middle income,LMC,CO2 emissions (kt),EN.ATM.CO2E.KT,2775456.48656506,2867914.25900099,2994700.52081348,3137917.40051395,3260696.19454889,3439900.13489183,3678144.09426765,3796644.91645004,3945382.0830141,4149853.10769455,4380573.046318,4570086.19751872,4652369.52966142,4913355.86867488,4967186.17959693,5095344.99912323,5308121.50077267,5608350.96799786,..,..
Lower middle income,LMC,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,65.1037075508502,65.5901436491935,65.8358359625448,66.4757918509297,66.9414506777503,67.1600329520142,67.6833792236593,68.2573824467673,68.7396046294822,69.2233567317399,68.9227249537848,69.2517161917513,69.0685671434077,69.8620669999,..,..,..,..,..,..
Lower middle income,LMC,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,1303.3211083384,..,..,..,..,1376.2793257244,..,..,..,..,1387.0741004211,..,..,..,..,1486.7486187887,..,..,..
Middle East & North Africa,MEA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,86.4785594453119,88.0142864104435,89.0658008299361,90.1590984835313,91.1302231832585,91.8963274909706,92.5053685352518,93.0292215787125,93.4950782606976,93.8790017880051,94.1293960969707,94.3137559453926,94.5672679724969,94.7464029855846,94.8527925682885,94.9840969205231,..,..,..,..
Middle East & North Africa,MEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.3499760859113,91.3802346531965,92.3983778324716,92.4129877336722,93.193493555473,95.6455216732868,93.7973109329144,94.8068003886904,94.8910027169871,95.7794586047006,95.8259742792315,95.4018848249159,97.0746088297099,96.0840795856624,96.5377192515498,96.8484818473808,97.6872229895126,96.282290948065,97.2325397952462,..
Middle East & North Africa,MEA,CO2 emissions (kt),EN.ATM.CO2E.KT,1350731.38351033,1409355.01379141,1459139.44874858,1544912.75274874,1669805.26511206,1769544.69838678,1860354.63808797,1972254.23564486,2056000.84559799,2139556.82591304,2181023.78876632,2307912.89576013,2351557.04974313,2443881.99341017,2477603.37307382,2495121.2335001,2529043.27594068,2531611.75948543,..,..
Middle East & North Africa,MEA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,98.5817073338783,98.5189383338137,98.4805667185771,98.4400494071723,98.2128146298521,98.2644499339327,98.3846576075287,98.7090694730625,98.6498579016491,98.5976325389606,97.6595248015354,97.3975355728653,98.0426710412763,97.3590212224689,97.3821241260262,..,..,..,..,..
Middle East & North Africa,MEA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,6862.9478508829,..,..,..,..,7929.3166175465,..,..,..,..,8452.6187482614,..,..,..,..,9151.7360437363,..,..,..
Middle East & North Africa (excluding high income),MNA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,85.1907663868731,86.8951609844332,88.0463331949841,89.2534630333353,90.3320713740193,91.1623018840497,91.8197457411216,92.3881812336197,92.897293234864,93.3156026652953,93.5880452367387,93.7937806023693,94.0838155766525,94.2915387839902,94.4104793630518,94.5668288196233,..,..,..,..
Middle East & North Africa (excluding high income),MNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.8080186000885,89.9417669141954,91.1120897015229,91.130884261592,92.0175229466635,94.9494725635076,92.7755477407084,94.0200724303677,94.0942110127196,95.105495664846,95.1468021075098,94.6425934734578,96.5859624914205,95.4238759747621,95.9494133721325,96.318318901356,97.2959632006267,95.6413812628047,96.7546478509521,..
Middle East & North Africa (excluding high income),MNA,CO2 emissions (kt),EN.ATM.CO2E.KT,830560.998850151,856867.449716167,882932.279908327,939310.437141274,1025206.5866969,1079480.63056169,1129435.70488131,1172756.27819798,1232768.81306684,1252783.05888453,1261561.94336795,1323819.53699805,1350387.74359407,1398812.55364594,1385493.21399966,1398550.79791593,1436132.88022854,1470946.39231988,..,..
Middle East & North Africa (excluding high income),MNA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,97.7952577704668,97.8598842392209,97.741887677414,97.715153379632,97.4163743733521,97.4092370826733,97.4524696794776,97.9806583401848,97.9978064988731,98.0711447327117,97.9644299384693,97.9951250139325,97.9942371198812,97.9470497334413,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,1607.3566722285,..,..,..,..,1696.8647829224,..,..,..,..,1770.8947110521,..,..,..,..,1838.5631680727,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,85.1907663868731,86.8951609844332,88.0463331949841,89.2534630333354,90.3320713740193,91.1623018840497,91.8197457411216,92.3881812336197,92.897293234864,93.3156026652953,93.5880452367387,93.7937806023693,94.0838155766525,94.2915387839902,94.4104793630518,94.5668288196233,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.6768308877546,89.8203381602936,91.0019869111132,91.0366323376375,91.909222468006,94.8902117443845,92.7145073010884,93.9634914865707,94.0523701650653,95.050318691152,95.0940149586562,94.5829559688145,96.5490303671909,95.3710246331521,95.9025156459557,96.2743805517252,97.2671845209871,95.5888663402461,96.7151297024778,..
Middle East & North Africa (IDA & IBRD countries),TMN,CO2 emissions (kt),EN.ATM.CO2E.KT,824990,851120,877010,933010,1018330,1072240,1121860,1164890,1224500,1244380,1253100,1314940,1341330,1389430,1376200,1389170,1426500,1461080,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,97.7952577704668,97.8598842392209,97.741887677414,97.715153379632,97.4163743733521,97.4092370826732,97.4524696794776,97.9806583401848,97.9978064988731,98.0711447327117,97.9644299384693,97.9951250139325,97.9942371198812,97.9470497334413,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,1607.3566722285,..,..,..,..,1696.8647829224,..,..,..,..,1770.8947110521,..,..,..,..,1838.5631680727,..,..,..
Middle income,MIC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,42.3601928840293,43.2517521286008,44.1260373976451,45.0688052680439,45.9576954265691,47.0121959530596,47.933068742116,48.9066801507782,49.7359112288753,50.7980739825361,51.6554722900378,52.5609331650763,53.4566238267895,54.2183060539282,54.9700167714106,55.7327259874983,..,..,..,..
Middle income,MIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,77.2353148392848,78.9531549407625,79.7642181753794,80.0970362640722,80.7699056221219,81.9213266197544,82.3384775534502,83.3398559607149,84.4696685361699,85.1517930689631,83.7715875821163,86.9197164834252,87.2864305828859,88.0138119604734,89.4782365661398,90.5319637866537,91.6343616956736,92.6459984331094,93.5051687231702,..
Middle income,MIC,CO2 emissions (kt),EN.ATM.CO2E.KT,10279314.0040369,10702458.6972105,11560806.2667365,12562462.0057852,13471258.2149979,14418249.9527771,15327681.0810587,15824545.9942268,16247340.5447804,17478083.5216956,18693794.2482869,19265560.2010181,19785934.2726487,20006403.9413466,19938728.7904212,20039600.9948248,20528219.1874424,21177938.6673191,..,..
Middle income,MIC,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,76.9805428548151,77.2774472769573,78.1642984277881,78.9473166213722,79.5277985968353,80.0543107367594,80.4555321733733,80.6517392173208,80.7421778139338,81.281906816741,81.7569181378315,81.7029962030122,81.4635924134624,81.7873456059881,88.9604814478969,..,..,..,..,..
Middle income,MIC,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,2813.1345779869,..,..,..,..,3067.9401815957,..,..,..,..,3183.915396007,..,..,..,..,3338.6692239493,..,..,..
North America,NAC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..
North America,NAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
North America,NAC,CO2 emissions (kt),EN.ATM.CO2E.KT,6258891.81979837,6122272.84452562,6207669.70838972,6279990.92779854,6308773.35251,6200326.538512,6314305.74071488,6116180.2144772,5682803.13554922,5930460.04334631,5722290.1811996,5499724.10453784,5648288.23626019,5666856.25164582,5543983.21017687,5441468.95712913,5378301.68927089,5558099.30377015,..,..
North America,NAC,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,85.3192645548378,85.1404000019923,85.261157875638,84.9794935956965,84.9415203373464,84.4689656556343,84.4874968010731,83.9110899842051,83.1723874184688,83.2145451651991,82.7184953271957,82.4412670998289,81.8593566048625,81.9794016534905,81.5022869331202,..,..,..,..,..
North America,NAC,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,34.4363816872,..,..,..,..,33.0688169462,..,..,..,..,30.9415802123,..,..,..,..,31.8416959071,..,..,..
Not classified,INX,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,97.0360309407272,97.1152802578076,97.1989408871481,97.2777710338812,97.3450724400255,97.4048190870747,97.4582415051657,97.5312758242457,97.5761243325439,97.6319585373527,97.6644205761098,97.7106055288639,97.7593755351392,97.8096545358447,97.8420865069966,97.8745883063,..,..,..,..
