DBCODE,ENTITY,YEAR,SITECODE,SECTION,REACH,PASS,UNITNUM,UNITTYPE,VERT_INDEX,PITNUMBER,SPECIES,LENGTH1,LENGTH2,WEIGHT,CLIP,SAMPLEDATE,NOTES
AS006,1,2014,MACKOG-U,OG,U,2,15,C,11,,DITE,41,73,2.61,NONE,9/11/14,
AS006,1,2014,MACKOG-U,OG,U,2,15,C,12,19097200,DITE,65,116,9.77,NONE,9/11/14,
AS006,1,2014,MACKOG-U,OG,U,2,15,C,13,19070550,DITE,65,108,8.92,NONE,9/11/14,CUTTAIL
AS006,1,2014,MACKOG-U,OG,U,2,15,C,14,,DITE,60,107,7.77,NONE,9/11/14,
AS006,1,2014,MACKOG-U,OG,U,2,15,C,15,19057869,DITE,79,138,15.9,NONE,9/11/14,RECAP
AS006,1,2015,MACKCC-L,CC,L,1,1,C,1,,ONCL,48,,1.06,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,2,,ONCL,49,,1.17,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,3,,ONCL,48,,1.14,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,4,,ONCL,50,,1.24,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,5,,ONCL,54,,1.61,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,6,,ONCL,47,,1.01,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,7,,ONCL,60,,2.38,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,8,,ONCL,64,,2.62,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,9,,ONCL,58,,2.07,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,10,,ONCL,47,,0.92,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,11,,ONCL,58,,1.8,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,12,,ONCL,47,,1.19,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,13,,ONCL,53,,1.45,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,14,18571965,ONCL,88,,7.35,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,15,18566467,ONCL,83,,5.55,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,16,18574211,ONCL,100,,10.17,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,17,,ONCL,52,,1.56,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,18,,ONCL,52,,1.45,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,19,,ONCL,53,,1.82,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,20,,ONCL,43,,0.68,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,21,,ONCL,53,,1.58,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,22,,ONCL,57,,1.65,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,23,18562036,ONCL,127,,18.84,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,24,19092448,ONCL,95,,8.1,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,25,19059846,ONCL,103,,11.23,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,26,,ONCL,53,,1.78,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,27,,ONCL,57,,1.86,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,28,,ONCL,48,,1.42,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,29,,ONCL,58,,2.19,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,30,,ONCL,65,,2.59,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,31,19074446,ONCL,132,,23.37,NONE,8/31/15,RECAP
AS006,1,2015,MACKCC-L,CC,L,1,1,C,32,19070918,ONCL,106,,12.47,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,33,19093011,ONCL,110,,13.63,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,34,,ONCL,55,,1.62,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,35,,ONCL,46,,0.9,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,36,19101527,ONCL,87,,6.67,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,37,18574992,ONCL,86,,6.18,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,38,18566358,ONCL,93,,8.08,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,39,,DITE,50,85,4.66,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,40,,DITE,60,109,8.14,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,41,,DITE,51,91,4.58,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,42,,DITE,52,98,5.27,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,43,,DITE,52,93,4.8,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,44,,DITE,52,81,4.68,NONE,8/31/15,CUTTAIL
AS006,1,2015,MACKCC-L,CC,L,1,1,C,45,,DITE,60,102,7.44,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,46,19062836,DITE,61,104,7.38,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,47,18560634,DITE,64,107,9.87,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,48,18565398,DITE,70,128,11.98,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,49,,DITE,55,93,5.26,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,50,19057873,DITE,112,188,38.57,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,51,19062542,DITE,120,175,46.66,NONE,8/31/15,RECAP
AS006,1,2015,MACKCC-L,CC,L,1,1,C,52,,DITE,50,89,5.06,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,53,,DITE,29,56,1.01,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,54,,DITE,51,92,4.75,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,55,,DITE,44,78,2.69,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,56,,DITE,39,76,2.87,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,57,18571968,DITE,66,118,10.4,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,1,C,58,18564101,DITE,88,143,19.72,NONE,8/31/15,ADULT
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,1,,ONCL,47,,1.01,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,2,,ONCL,48,,1.05,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,3,,ONCL,60,,2.2,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,4,,ONCL,51,,1.21,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,5,,ONCL,56,,1.62,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,6,,ONCL,42,,0.64,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,7,,ONCL,47,,1,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,8,,ONCL,56,,1.64,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,9,,ONCL,57,,2.15,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,10,,ONCL,60,,2.14,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,11,19091060,ONCL,93,,7.95,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,12,18564065,ONCL,132,,21.72,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,13,,ONCL,69,,3.24,NONE,8/31/15,MORT
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,14,,ONCL,48,,0.94,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,15,,ONCL,55,,1.81,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,16,18565486,ONCL,89,,6.95,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,17,18563199,ONCL,104,,11.5,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,18,,ONCL,79,,4.93,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,19,19052080,ONCL,114,,15.06,NONE,8/31/15,RECAP
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,20,18565629,ONCL,113,,15.7,NONE,8/31/15,RECAP
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,21,19059581,ONCL,89,,6.83,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,22,19099583,ONCL,114,,17.84,NONE,8/31/15,"RECAP, DEFORMED BACK"
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,23,,ONCL,58,,2.37,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,24,,ONCL,68,,3.25,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,25,18540215,ONCL,128,,21.61,NONE,8/31/15,RECAP
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,26,19077530,ONCL,92,,7.21,NONE,8/31/15,DEFORMED CAUDAL FIN
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,27,18568914,ONCL,105,,11.26,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,28,19078832,ONCL,153,,33.47,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,29,19095475,DITE,60,114,8.44,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,30,,DITE,50,94,5.29,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,31,19058293,DITE,70,124,10.3,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,32,,DITE,58,107,7.7,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,33,19053667,DITE,105,185,43.59,NONE,8/31/15,RECAP
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,34,18564187,DITE,108,189,39.22,NONE,8/31/15,RECAP
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,35,,DITE,45,81,2.9,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,36,,DITE,50,86,4.35,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,37,,DITE,42,73,2.14,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,38,19092455,ONCL,99,,9.37,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,39,18572987,ONCL,103,,10.31,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,40,18566429,ONCL,93,,9.1,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,41,19101452,ONCL,164,,39.31,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,42,19062479,ONCL,95,,8.29,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,43,,ONCL,60,,2.36,NONE,8/31/15,MORT
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,44,19096964,ONCL,99,,9.76,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,45,,DITE,57,103,7.08,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,46,,DITE,52,85,5.32,NONE,8/31/15,CUTTAIL
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,47,,DITE,52,95,4.74,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,48,,DITE,53,97,5.64,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,49,,DITE,52,94,5.07,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,50,,DITE,42,80,2.67,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,51,,DITE,29,53,0.84,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,2,SC,52,,DITE,25,55,1.39,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,1,,ONCL,57,,1.82,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,2,,ONCL,47,,0.96,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,3,,ONCL,48,,1.25,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,4,,ONCL,58,,1.91,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,5,,ONCL,58,,1.93,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,6,,ONCL,46,,0.99,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,7,,ONCL,78,,4.59,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,8,18565634,ONCL,84,,5.95,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,9,18572860,ONCL,98,,9.33,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,10,,ONCL,58,,1.77,NONE,8/31/15,MORT
AS006,1,2015,MACKCC-L,CC,L,1,3,C,11,19072980,ONCL,90,,7.37,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,12,19079269,ONCL,99,,9.13,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,13,18564098,ONCL,93,,8.4,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,14,19100635,ONCL,83,,5.61,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,15,18567756,ONCL,121,,14.85,NONE,8/31/15,RECAP
AS006,1,2015,MACKCC-L,CC,L,1,3,C,16,,ONCL,56,,2.05,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,17,,ONCL,60,,2.22,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,18,,ONCL,47,,1.15,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,19,,ONCL,67,,2.94,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,20,18576212,ONCL,88,,7.33,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,21,19061956,ONCL,113,,14.7,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,22,19060693,ONCL,100,,10.81,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,23,,ONCL,59,,2.04,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,24,,ONCL,60,,2.59,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,25,19070969,ONCL,106,,11.46,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,26,18564126,ONCL,118,,15.23,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,27,19097847,ONCL,128,,21.61,NONE,8/31/15,RECAP
AS006,1,2015,MACKCC-L,CC,L,1,3,C,28,19096290,ONCL,107,,13.09,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,29,18562096,ONCL,106,,13.29,NONE,8/31/15,RECAP
AS006,1,2015,MACKCC-L,CC,L,1,3,C,30,18565621,ONCL,90,,7.02,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,31,19103209,ONCL,124,,17.44,NONE,8/31/15,RECAP
AS006,1,2015,MACKCC-L,CC,L,1,3,C,32,19103901,ONCL,125,,20.4,NONE,8/31/15,RECAP
AS006,1,2015,MACKCC-L,CC,L,1,3,C,33,,ONCL,51,,1.32,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,34,,ONCL,57,,1.65,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,35,,ONCL,60,,2.07,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,36,,ONCL,67,,3.08,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,37,,ONCL,45,,0.81,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,38,,ONCL,52,,1.31,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,39,,ONCL,52,,1.16,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,40,,ONCL,56,,1.92,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,41,,ONCL,62,,2.4,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,42,,DITE,59,110,7.51,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,43,,DITE,51,95,4.16,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,44,18566343,DITE,65,123,10.71,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,45,18569852,DITE,65,117,10.1,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,46,,DITE,50,95,4.46,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,47,19097935,DITE,72,125,15.28,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,48,26224047,DITE,113,181,41.75,NONE,8/31/15,RECAP
AS006,1,2015,MACKCC-L,CC,L,1,3,C,49,19101343,DITE,78,135,16,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,50,19077030,DITE,129,213,60.23,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,51,18568708,DITE,122,212,64.77,NONE,8/31/15,RECAP
AS006,1,2015,MACKCC-L,CC,L,1,3,C,52,19100039,DITE,110,192,48.49,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,53,,DITE,32,60,1.26,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,54,,DITE,35,62,1.75,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,55,,DITE,59,108,7.89,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,56,19093017,DITE,65,103,9.02,NONE,8/31/15,CUTTAIL
AS006,1,2015,MACKCC-L,CC,L,1,3,C,57,,DITE,30,57,1,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,58,,DITE,29,56,1.1,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,59,18568846,DITE,61,116,8.47,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,60,,DITE,40,77,2.29,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,61,,DITE,33,55,0.94,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,62,,DITE,49,89,4.08,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,1,3,C,63,19074367,DITE,78,138,14.54,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,1,C,1,,ONCL,54,,1.5,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,1,C,2,19075824,ONCL,90,,7.49,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,1,C,3,,ONCL,57,,1.94,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,1,C,4,,ONCL,62,,2.26,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,1,C,5,19102365,ONCL,87,,6.38,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,1,C,6,19099818,ONCL,86,,7,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,1,C,7,18570621,ONCL,90,,7.46,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,1,C,8,,ONCL,55,,1.51,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,1,C,9,19096446,ONCL,84,,6.01,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,1,C,10,,DITE,31,56,1.04,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,1,C,11,19097278,DITE,61,108,8.21,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,1,C,12,,DITE,30,53,0.93,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,1,C,13,19093183,DITE,70,127,11.15,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,1,C,14,,DITE,51,85,4.81,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,1,C,15,,DITE,45,78,2.84,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,1,C,16,19070945,DITE,69,127,12.13,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,1,C,17,,DITE,40,75,1.9,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,1,C,18,,DITE,41,73,2.73,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,1,C,19,18576269,DITE,63,117,9.27,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,1,C,20,19070671,DITE,115,197,45.99,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,1,C,21,,DITE,58,108,7.2,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,1,C,22,,DITE,44,80,2.84,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,1,,ONCL,45,,0.81,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,2,,ONCL,63,,2.78,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,3,,ONCL,53,,1.43,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,4,,ONCL,54,,1.64,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,5,18553418,ONCL,104,,11,NONE,8/31/15,RECAP
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,6,,ONCL,47,,1.13,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,7,,ONCL,54,,1.46,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,8,,ONCL,63,,2.85,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,9,18563334,ONCL,87,,6.39,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,10,,ONCL,47,,0.98,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,11,19097407,DITE,61,112,7.76,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,12,,DITE,46,79,3.83,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,13,,DITE,45,81,2.96,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,14,,DITE,37,57,1.7,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,15,,DITE,41,72,2.57,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,16,,DITE,48,84,3.59,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,17,,DITE,55,90,5.08,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,18,18569911,DITE,68,123,11.87,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,19,,DITE,48,85,3.47,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,20,,DITE,47,87,4.3,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,21,18577721,DITE,69,127,11.05,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,22,18560214,DITE,61,114,7.22,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,23,,DITE,64,113,8.35,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,2,SC,24,,DITE,45,82,3.36,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,3,C,1,,ONCL,57,,1.83,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,3,C,2,,ONCL,39,,0.5,NONE,8/31/15,MORT
AS006,1,2015,MACKCC-L,CC,L,2,3,C,3,18564242,ONCL,102,,11.55,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,3,C,4,18568925,ONCL,114,,13.96,NONE,8/31/15,RECAP
AS006,1,2015,MACKCC-L,CC,L,2,3,C,5,19072034,ONCL,162,,37.65,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,3,C,6,,DITE,41,76,3.23,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,3,C,7,,DITE,54,94,5.39,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,3,C,8,,DITE,42,77,2.3,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,3,C,9,,DITE,37,72,1.96,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,3,C,10,,DITE,39,70,1.6,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,3,C,11,,DITE,55,100,5.8,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,3,C,12,,DITE,55,98,6.11,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,3,C,13,,DITE,52,94,4.78,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,3,C,14,,DITE,38,70,1.79,NONE,8/31/15,
AS006,1,2015,MACKCC-L,CC,L,2,3,C,15,18566584,DITE,95,163,28.95,NONE,8/31/15,
AS006,1,2015,MACKCC-M,CC,M,1,4,P,1,,ONCL,67,,2.89,NONE,9/1/15,
AS006,1,2015,MACKCC-M,CC,M,1,4,P,2,19096260,ONCL,92,,7.72,NONE,9/1/15,
AS006,1,2015,MACKCC-M,CC,M,1,4,P,3,19099587,ONCL,114,,14.62,NONE,9/1/15,RECAP
AS006,1,2015,MACKCC-M,CC,M,1,4,P,4,18572861,ONCL,146,,28.7,NONE,9/1/15,
AS006,1,2015,MACKCC-M,CC,M,1,4,P,5,,ONCL,57,,1.75,NONE,9/1/15,MORT
AS006,1,2015,MACKCC-M,CC,M,1,4,P,6,,ONCL,63,,2.6,NONE,9/1/15,
AS006,1,2015,MACKCC-M,CC,M,1,4,P,7,,ONCL,64,,2.67,NONE,9/1/15,
AS006,1,2015,MACKCC-M,CC,M,1,4,P,8,,ONCL,58,,2.08,NONE,9/1/15,
